code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,forumng_clicks,edu_simple,D_peer,Y_withdrawn,Y_pass
CCC,2014J,267619.0,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0.0,90.0,N,Fail,2053.0,1.0,Low,1,0,0
CCC,2014J,268018.0,M,London Region,Lower Than A Level,40-50%,0-35,1.0,60.0,N,Fail,1614.0,14.0,Low,1,0,0
CCC,2014J,269388.0,F,Scotland,HE Qualification,30-40%,0-35,0.0,90.0,N,Fail,1024.0,125.0,High,1,0,0
CCC,2014J,271526.0,M,South Region,HE Qualification,80-90%,35-55,0.0,60.0,N,Withdrawn,147.0,10.0,High,1,1,0
CCC,2014J,275297.0,M,North Region,HE Qualification,,0-35,0.0,120.0,N,Distinction,1422.0,11.0,High,1,0,1
CCC,2014J,275711.0,M,North Western Region,Lower Than A Level,10-20,0-35,0.0,80.0,N,Fail,3753.0,490.0,Low,1,0,0
CCC,2014J,275882.0,M,South East Region,A Level or Equivalent,80-90%,35-55,0.0,60.0,N,Fail,10.0,0.0,High,0,0,0
CCC,2014J,278413.0,M,London Region,HE Qualification,0-10%,35-55,0.0,30.0,N,Withdrawn,278.0,0.0,High,0,1,0
CCC,2014J,278600.0,M,North Western Region,A Level or Equivalent,60-70%,0-35,0.0,90.0,N,Withdrawn,91.0,0.0,High,0,1,0
CCC,2014J,279879.0,F,Scotland,HE Qualification,70-80%,0-35,0.0,30.0,N,Withdrawn,128.0,0.0,High,0,1,0
CCC,2014J,279883.0,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1.0,180.0,N,Withdrawn,104.0,10.0,High,1,1,0
CCC,2014J,283618.0,M,West Midlands Region,Lower Than A Level,90-100%,35-55,0.0,30.0,N,Withdrawn,578.0,82.0,Low,1,1,0
CCC,2014J,284095.0,F,South West Region,HE Qualification,90-100%,0-35,0.0,120.0,N,Distinction,932.0,19.0,High,1,0,1
CCC,2014J,284741.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,120.0,N,Withdrawn,9.0,0.0,High,0,1,0
CCC,2014J,285412.0,M,North Region,Lower Than A Level,30-40%,0-35,0.0,60.0,N,Withdrawn,306.0,75.0,Low,1,1,0
CCC,2014J,285637.0,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0.0,30.0,N,Withdrawn,196.0,0.0,High,0,1,0
CCC,2014J,286658.0,F,North Region,A Level or Equivalent,,35-55,0.0,90.0,N,Distinction,3148.0,88.0,High,1,0,1
CCC,2014J,287897.0,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0.0,120.0,Y,Withdrawn,4.0,0.0,Low,0,1,0
CCC,2014J,289397.0,M,South East Region,A Level or Equivalent,60-70%,0-35,1.0,60.0,Y,Fail,64.0,8.0,High,1,0,0
CCC,2014J,290043.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Fail,125.0,0.0,High,0,0,0
CCC,2014J,291156.0,F,London Region,A Level or Equivalent,70-80%,0-35,0.0,90.0,N,Withdrawn,304.0,30.0,High,1,1,0
CCC,2014J,291674.0,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0.0,30.0,N,Pass,1316.0,557.0,High,1,0,1
CCC,2014J,293162.0,M,Scotland,A Level or Equivalent,70-80%,0-35,0.0,90.0,N,Pass,1822.0,57.0,High,1,0,1
CCC,2014J,293321.0,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,120.0,N,Withdrawn,3.0,0.0,High,0,1,0
CCC,2014J,293686.0,M,South West Region,A Level or Equivalent,30-40%,0-35,0.0,30.0,N,Pass,4471.0,1609.0,High,1,0,1
CCC,2014J,294112.0,M,Scotland,A Level or Equivalent,40-50%,0-35,0.0,150.0,N,Fail,1042.0,101.0,High,1,0,0
CCC,2014J,296222.0,M,South East Region,A Level or Equivalent,80-90%,0-35,0.0,90.0,N,Withdrawn,3.0,0.0,High,0,1,0
CCC,2014J,296725.0,F,Scotland,Post Graduate Qualification,50-60%,0-35,0.0,210.0,N,Fail,413.0,5.0,Other,1,0,0
CCC,2014J,297166.0,F,London Region,Lower Than A Level,10-20,35-55,0.0,60.0,N,Fail,1158.0,4.0,Low,1,0,0
CCC,2014J,298777.0,M,North Western Region,A Level or Equivalent,40-50%,0-35,0.0,120.0,N,Withdrawn,7.0,0.0,High,0,1,0
CCC,2014J,300611.0,M,North Western Region,HE Qualification,0-10%,0-35,1.0,30.0,N,Pass,1077.0,0.0,High,0,0,1
CCC,2014J,301681.0,F,North Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,303218.0,M,Yorkshire Region,HE Qualification,40-50%,0-35,0.0,60.0,N,Pass,1458.0,113.0,High,1,0,1
CCC,2014J,305036.0,M,North Western Region,Lower Than A Level,50-60%,0-35,0.0,60.0,N,Withdrawn,223.0,0.0,Low,0,1,0
CCC,2014J,306202.0,M,London Region,A Level or Equivalent,0-10%,0-35,0.0,120.0,N,Pass,5306.0,2.0,High,1,0,1
CCC,2014J,307297.0,M,South East Region,HE Qualification,60-70%,0-35,0.0,45.0,N,Withdrawn,133.0,2.0,High,1,1,0
CCC,2014J,307789.0,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,308953.0,F,West Midlands Region,HE Qualification,20-30%,35-55,0.0,30.0,N,Fail,1174.0,35.0,High,1,0,0
CCC,2014J,310280.0,M,South West Region,Lower Than A Level,50-60%,0-35,1.0,60.0,N,Fail,1164.0,70.0,Low,1,0,0
CCC,2014J,310765.0,M,Yorkshire Region,HE Qualification,40-50%,35-55,0.0,30.0,N,Pass,1009.0,494.0,High,1,0,1
CCC,2014J,311332.0,F,South West Region,Lower Than A Level,80-90%,35-55,0.0,30.0,N,Fail,531.0,0.0,Low,0,0,0
CCC,2014J,311862.0,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Pass,498.0,61.0,High,1,0,1
CCC,2014J,312061.0,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Fail,1011.0,4.0,High,1,0,0
CCC,2014J,314555.0,F,South Region,A Level or Equivalent,30-40%,0-35,1.0,120.0,Y,Withdrawn,169.0,42.0,High,1,1,0
CCC,2014J,314956.0,M,South East Region,A Level or Equivalent,60-70%,0-35,0.0,60.0,N,Pass,641.0,94.0,High,1,0,1
CCC,2014J,316091.0,M,South West Region,A Level or Equivalent,30-40%,0-35,0.0,30.0,N,Pass,347.0,5.0,High,1,0,1
CCC,2014J,316454.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0.0,120.0,Y,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,317801.0,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0.0,30.0,N,Fail,2241.0,184.0,High,1,0,0
CCC,2014J,319035.0,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,319492.0,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0.0,110.0,N,Withdrawn,108.0,35.0,Low,1,1,0
CCC,2014J,320153.0,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,1.0,30.0,N,Withdrawn,695.0,25.0,Low,1,1,0
CCC,2014J,322499.0,M,Scotland,A Level or Equivalent,90-100%,0-35,0.0,120.0,N,Withdrawn,239.0,61.0,High,1,1,0
CCC,2014J,322641.0,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0.0,60.0,N,Pass,1309.0,19.0,Low,1,0,1
CCC,2014J,322844.0,M,Ireland,A Level or Equivalent,40-50%,0-35,0.0,30.0,N,Withdrawn,667.0,25.0,High,1,1,0
CCC,2014J,322907.0,M,London Region,HE Qualification,30-40%,55<=,0.0,30.0,N,Fail,267.0,28.0,High,1,0,0
CCC,2014J,324338.0,M,London Region,A Level or Equivalent,40-50%,0-35,0.0,120.0,N,Withdrawn,218.0,16.0,High,1,1,0
CCC,2014J,324440.0,F,London Region,Lower Than A Level,20-30%,0-35,0.0,90.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,325497.0,F,South West Region,A Level or Equivalent,20-30%,0-35,1.0,60.0,N,Withdrawn,615.0,138.0,High,1,1,0
CCC,2014J,325518.0,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,Withdrawn,132.0,1.0,Low,1,1,0
CCC,2014J,327057.0,M,South East Region,HE Qualification,50-60%,0-35,0.0,100.0,N,Pass,1143.0,84.0,High,1,0,1
CCC,2014J,328123.0,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0.0,60.0,Y,Fail,548.0,21.0,Low,1,0,0
CCC,2014J,328674.0,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0.0,90.0,N,Fail,26.0,0.0,Low,0,0,0
CCC,2014J,329455.0,M,London Region,Post Graduate Qualification,20-30%,35-55,0.0,60.0,N,Withdrawn,311.0,16.0,Other,1,1,0
CCC,2014J,330453.0,M,South Region,Lower Than A Level,30-40%,35-55,0.0,60.0,N,Pass,524.0,28.0,Low,1,0,1
CCC,2014J,330952.0,M,North Western Region,Lower Than A Level,20-30%,35-55,0.0,270.0,N,Withdrawn,80.0,0.0,Low,0,1,0
CCC,2014J,330966.0,M,South Region,HE Qualification,90-100%,35-55,0.0,30.0,N,Withdrawn,224.0,0.0,High,0,1,0
CCC,2014J,331622.0,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0.0,150.0,N,Withdrawn,13.0,0.0,Low,0,1,0
CCC,2014J,332436.0,M,South Region,Lower Than A Level,70-80%,0-35,0.0,60.0,N,Pass,2632.0,10.0,Low,1,0,1
CCC,2014J,334154.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0.0,30.0,N,Fail,176.0,14.0,High,1,0,0
CCC,2014J,334225.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0.0,90.0,N,Pass,1464.0,450.0,Low,1,0,1
CCC,2014J,335401.0,M,South Region,Lower Than A Level,20-30%,35-55,0.0,30.0,N,Withdrawn,109.0,0.0,Low,0,1,0
CCC,2014J,335405.0,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Distinction,2195.0,644.0,High,1,0,1
CCC,2014J,335914.0,F,Ireland,A Level or Equivalent,20-30%,0-35,0.0,30.0,N,Withdrawn,98.0,0.0,High,0,1,0
CCC,2014J,336014.0,M,Scotland,HE Qualification,80-90%,0-35,0.0,120.0,N,Withdrawn,602.0,16.0,High,1,1,0
CCC,2014J,336131.0,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Distinction,6483.0,3144.0,High,1,0,1
CCC,2014J,336695.0,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,1.0,60.0,N,Pass,1378.0,36.0,High,1,0,1
CCC,2014J,336772.0,M,South West Region,Lower Than A Level,80-90%,35-55,0.0,30.0,N,Pass,1212.0,23.0,Low,1,0,1
CCC,2014J,338731.0,M,Yorkshire Region,Lower Than A Level,10-20,35-55,1.0,30.0,N,Fail,9884.0,171.0,Low,1,0,0
CCC,2014J,338983.0,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0.0,30.0,N,Withdrawn,578.0,89.0,Low,1,1,0
CCC,2014J,339235.0,M,West Midlands Region,HE Qualification,70-80%,0-35,0.0,90.0,N,Distinction,519.0,0.0,High,0,0,1
CCC,2014J,339824.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,Y,Withdrawn,408.0,5.0,High,1,1,0
CCC,2014J,340010.0,F,North Western Region,Lower Than A Level,40-50%,0-35,0.0,30.0,N,Pass,1072.0,23.0,Low,1,0,1
CCC,2014J,341361.0,M,London Region,HE Qualification,10-20,35-55,0.0,60.0,N,Withdrawn,238.0,21.0,High,1,1,0
CCC,2014J,342799.0,M,Wales,Lower Than A Level,0-10%,0-35,1.0,30.0,Y,Pass,530.0,126.0,Low,1,0,1
CCC,2014J,344740.0,M,London Region,Lower Than A Level,60-70%,35-55,0.0,90.0,N,Withdrawn,127.0,0.0,Low,0,1,0
CCC,2014J,347809.0,F,Scotland,HE Qualification,10-20,0-35,0.0,60.0,N,Distinction,1266.0,289.0,High,1,0,1
CCC,2014J,348351.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,Fail,377.0,43.0,Low,1,0,0
CCC,2014J,348783.0,M,North Western Region,A Level or Equivalent,50-60%,0-35,0.0,90.0,N,Distinction,2848.0,176.0,High,1,0,1
CCC,2014J,348855.0,M,Scotland,Post Graduate Qualification,20-30%,35-55,0.0,60.0,N,Pass,3476.0,70.0,Other,1,0,1
CCC,2014J,349093.0,M,North Western Region,HE Qualification,90-100%,35-55,0.0,60.0,N,Distinction,2037.0,112.0,High,1,0,1
CCC,2014J,350267.0,F,South West Region,A Level or Equivalent,50-60%,0-35,0.0,130.0,N,Withdrawn,651.0,194.0,High,1,1,0
CCC,2014J,350929.0,F,London Region,A Level or Equivalent,40-50%,0-35,0.0,60.0,Y,Withdrawn,18.0,0.0,High,0,1,0
CCC,2014J,351903.0,M,North Western Region,HE Qualification,50-60%,0-35,0.0,30.0,N,Withdrawn,670.0,40.0,High,1,1,0
CCC,2014J,352637.0,M,London Region,A Level or Equivalent,20-30%,35-55,0.0,120.0,N,Distinction,1929.0,62.0,High,1,0,1
CCC,2014J,353660.0,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,1.0,60.0,N,Withdrawn,219.0,53.0,High,1,1,0
CCC,2014J,353804.0,M,North Western Region,HE Qualification,30-40%,35-55,1.0,60.0,N,Withdrawn,1927.0,50.0,High,1,1,0
CCC,2014J,354688.0,F,London Region,Lower Than A Level,60-70%,0-35,0.0,60.0,N,Pass,359.0,2.0,Low,1,0,1
CCC,2014J,355935.0,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0.0,60.0,N,Pass,549.0,14.0,High,1,0,1
CCC,2014J,356297.0,M,Wales,Lower Than A Level,0-10%,35-55,0.0,60.0,N,Fail,2152.0,275.0,Low,1,0,0
CCC,2014J,356523.0,M,West Midlands Region,Lower Than A Level,0-10%,0-35,1.0,30.0,N,Fail,4988.0,307.0,Low,1,0,0
CCC,2014J,357820.0,M,North Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Withdrawn,41.0,2.0,High,1,1,0
CCC,2014J,358075.0,F,South West Region,A Level or Equivalent,80-90%,0-35,1.0,90.0,N,Pass,536.0,125.0,High,1,0,1
CCC,2014J,358578.0,F,South Region,Lower Than A Level,30-40%,0-35,0.0,90.0,N,Withdrawn,269.0,14.0,Low,1,1,0
CCC,2014J,359657.0,M,North Western Region,No Formal quals,20-30%,0-35,0.0,120.0,N,Withdrawn,222.0,84.0,Other,1,1,0
CCC,2014J,359958.0,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0.0,60.0,N,Pass,2605.0,443.0,High,1,0,1
CCC,2014J,360483.0,M,Wales,Lower Than A Level,30-40%,0-35,0.0,90.0,N,Withdrawn,127.0,0.0,Low,0,1,0
CCC,2014J,362140.0,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0.0,90.0,N,Pass,1054.0,97.0,High,1,0,1
CCC,2014J,362548.0,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0.0,30.0,N,Fail,3081.0,107.0,Low,1,0,0
CCC,2014J,364066.0,M,London Region,Lower Than A Level,30-40%,0-35,0.0,150.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,364103.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0.0,90.0,N,Pass,847.0,33.0,High,1,0,1
CCC,2014J,365661.0,F,Wales,A Level or Equivalent,0-10%,35-55,0.0,30.0,N,Pass,1454.0,37.0,High,1,0,1
CCC,2014J,365701.0,F,South East Region,Lower Than A Level,20-30%,0-35,0.0,180.0,N,Distinction,2712.0,332.0,Low,1,0,1
CCC,2014J,366164.0,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0.0,30.0,N,Withdrawn,1113.0,163.0,High,1,1,0
CCC,2014J,366367.0,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0.0,30.0,N,Pass,532.0,9.0,Low,1,0,1
CCC,2014J,366873.0,F,South Region,A Level or Equivalent,80-90%,35-55,0.0,120.0,N,Fail,767.0,177.0,High,1,0,0
CCC,2014J,367352.0,M,North Western Region,HE Qualification,30-40%,0-35,0.0,60.0,N,Fail,775.0,58.0,High,1,0,0
CCC,2014J,367510.0,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,150.0,Y,Withdrawn,352.0,40.0,High,1,1,0
CCC,2014J,367815.0,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0.0,120.0,Y,Withdrawn,248.0,5.0,High,1,1,0
CCC,2014J,368436.0,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0.0,30.0,N,Pass,3428.0,777.0,Low,1,0,1
CCC,2014J,369208.0,M,East Midlands Region,Lower Than A Level,10-20,0-35,0.0,60.0,N,Fail,125.0,0.0,Low,0,0,0
CCC,2014J,369242.0,M,South East Region,A Level or Equivalent,40-50%,0-35,0.0,150.0,N,Withdrawn,259.0,5.0,High,1,1,0
CCC,2014J,369610.0,M,South East Region,HE Qualification,90-100%,35-55,0.0,90.0,N,Pass,2595.0,65.0,High,1,0,1
CCC,2014J,370512.0,M,South West Region,A Level or Equivalent,70-80%,35-55,0.0,30.0,N,Pass,2263.0,41.0,High,1,0,1
CCC,2014J,370839.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0.0,120.0,Y,Withdrawn,562.0,44.0,Low,1,1,0
CCC,2014J,371429.0,F,North Western Region,HE Qualification,80-90%,35-55,0.0,60.0,N,Withdrawn,438.0,3.0,High,1,1,0
CCC,2014J,371439.0,F,South West Region,A Level or Equivalent,30-40%,0-35,0.0,30.0,N,Fail,335.0,1.0,High,1,0,0
CCC,2014J,372234.0,M,East Anglian Region,HE Qualification,60-70%,0-35,0.0,30.0,N,Pass,4990.0,552.0,High,1,0,1
CCC,2014J,372577.0,M,South Region,Lower Than A Level,20-30%,0-35,0.0,180.0,N,Withdrawn,485.0,62.0,Low,1,1,0
CCC,2014J,378576.0,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0.0,30.0,N,Withdrawn,897.0,171.0,Low,1,1,0
CCC,2014J,379042.0,M,Wales,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Pass,1835.0,652.0,High,1,0,1
CCC,2014J,379185.0,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0.0,60.0,N,Fail,611.0,52.0,Low,1,0,0
CCC,2014J,379255.0,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0.0,30.0,N,Fail,254.0,9.0,High,1,0,0
CCC,2014J,379265.0,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0.0,60.0,N,Fail,941.0,76.0,High,1,0,0
CCC,2014J,379406.0,F,London Region,A Level or Equivalent,40-50%,0-35,1.0,90.0,N,Pass,3185.0,52.0,High,1,0,1
CCC,2014J,382378.0,M,Scotland,A Level or Equivalent,50-60%,0-35,1.0,120.0,N,Withdrawn,195.0,20.0,High,1,1,0
CCC,2014J,382857.0,M,South West Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,384106.0,F,South Region,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Withdrawn,442.0,0.0,Low,0,1,0
CCC,2014J,385033.0,M,Yorkshire Region,HE Qualification,80-90%,0-35,0.0,30.0,N,Pass,1407.0,20.0,High,1,0,1
CCC,2014J,385980.0,M,London Region,A Level or Equivalent,60-70%,0-35,1.0,60.0,N,Withdrawn,358.0,27.0,High,1,1,0
CCC,2014J,387944.0,M,South East Region,A Level or Equivalent,80-90%,35-55,0.0,60.0,N,Fail,2215.0,9.0,High,1,0,0
CCC,2014J,387963.0,M,Scotland,HE Qualification,80-90%,0-35,0.0,30.0,N,Distinction,1448.0,270.0,High,1,0,1
CCC,2014J,389250.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0.0,90.0,N,Fail,352.0,68.0,High,1,0,0
CCC,2014J,389267.0,M,North Western Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Withdrawn,138.0,20.0,High,1,1,0
CCC,2014J,391059.0,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,Fail,546.0,0.0,High,0,0,0
CCC,2014J,391466.0,F,Ireland,A Level or Equivalent,0-10%,0-35,0.0,60.0,N,Fail,1054.0,305.0,High,1,0,0
CCC,2014J,392890.0,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0.0,60.0,N,Fail,510.0,5.0,High,1,0,0
CCC,2014J,393094.0,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0.0,150.0,N,Withdrawn,1.0,0.0,Low,0,1,0
CCC,2014J,393142.0,F,Scotland,Post Graduate Qualification,90-100%,35-55,0.0,60.0,N,Distinction,875.0,19.0,Other,1,0,1
CCC,2014J,393526.0,F,London Region,Lower Than A Level,0-10%,0-35,0.0,60.0,Y,Withdrawn,836.0,11.0,Low,1,1,0
CCC,2014J,394218.0,M,North Region,A Level or Equivalent,10-20,35-55,0.0,120.0,N,Withdrawn,0.0,0.0,High,0,1,0
CCC,2014J,394791.0,F,North Western Region,Lower Than A Level,40-50%,0-35,1.0,60.0,Y,Pass,1114.0,4.0,Low,1,0,1
CCC,2014J,395757.0,M,South West Region,HE Qualification,50-60%,35-55,0.0,60.0,N,Pass,1289.0,257.0,High,1,0,1
CCC,2014J,396631.0,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,60.0,N,Withdrawn,265.0,7.0,High,1,1,0
CCC,2014J,398496.0,F,South Region,Lower Than A Level,20-30%,35-55,0.0,120.0,N,Pass,7333.0,609.0,Low,1,0,1
CCC,2014J,400266.0,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,90.0,N,Withdrawn,272.0,9.0,High,1,1,0
CCC,2014J,400958.0,F,Ireland,HE Qualification,70-80%,0-35,0.0,170.0,N,Fail,738.0,25.0,High,1,0,0
CCC,2014J,401011.0,M,Wales,Lower Than A Level,10-20,0-35,0.0,30.0,Y,Withdrawn,341.0,100.0,Low,1,1,0
CCC,2014J,401258.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0.0,210.0,N,Withdrawn,349.0,85.0,Low,1,1,0
CCC,2014J,402210.0,F,London Region,No Formal quals,50-60%,0-35,0.0,60.0,N,Withdrawn,640.0,98.0,Other,1,1,0
CCC,2014J,402378.0,M,Yorkshire Region,HE Qualification,70-80%,0-35,0.0,40.0,N,Pass,1844.0,325.0,High,1,0,1
CCC,2014J,402883.0,F,Wales,Lower Than A Level,0-10%,0-35,0.0,30.0,N,Fail,279.0,83.0,Low,1,0,0
CCC,2014J,404863.0,F,Scotland,HE Qualification,30-40%,0-35,0.0,60.0,N,Fail,311.0,27.0,High,1,0,0
CCC,2014J,405125.0,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,90.0,N,Withdrawn,1541.0,31.0,High,1,1,0
CCC,2014J,406254.0,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0.0,120.0,N,Withdrawn,0.0,0.0,Low,0,1,0
CCC,2014J,406326.0,M,East Midlands Region,HE Qualification,80-90%,35-55,0.0,60.0,N,Withdrawn,249.0,0.0,High,0,1,0
CCC,2014J,406698.0,M,Wales,A Level or Equivalent,20-30%,35-55,0.0,30.0,N,Fail,1062.0,113.0,High,1,0,0
CCC,2014J,407404.0,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0.0,90.0,N,Distinction,394.0,0.0,High,0,0,1
CCC,2014J,408608.0,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0.0,60.0,N,Fail,947.0,3.0,High,1,0,0
CCC,2014J,409733.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Pass,1870.0,99.0,High,1,0,1
CCC,2014J,409852.0,F,South Region,Lower Than A Level,90-100%,35-55,0.0,60.0,N,Fail,1191.0,16.0,Low,1,0,0
CCC,2014J,409953.0,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0.0,60.0,N,Pass,789.0,7.0,High,1,0,1
CCC,2014J,410176.0,F,Scotland,A Level or Equivalent,40-50%,0-35,0.0,30.0,N,Fail,169.0,8.0,High,1,0,0
CCC,2014J,411549.0,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,120.0,N,Pass,3378.0,360.0,High,1,0,1
CCC,2014J,412304.0,M,South Region,Lower Than A Level,60-70%,0-35,0.0,60.0,N,Withdrawn,506.0,95.0,Low,1,1,0
CCC,2014J,412600.0,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0.0,30.0,N,Pass,399.0,6.0,High,1,0,1
CCC,2014J,412663.0,M,North Western Region,A Level or Equivalent,10-20,0-35,0.0,30.0,N,Pass,1703.0,310.0,High,1,0,1
CCC,2014J,413087.0,M,Wales,HE Qualification,0-10%,0-35,0.0,90.0,N,Fail,1036.0,25.0,High,1,0,0
CCC,2014J,413200.0,M,South East Region,HE Qualification,10-20,0-35,0.0,60.0,N,Fail,350.0,2.0,High,1,0,0
CCC,2014J,414772.0,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0.0,90.0,N,Pass,405.0,46.0,High,1,0,1
CCC,2014J,415023.0,M,London Region,A Level or Equivalent,40-50%,35-55,0.0,60.0,Y,Withdrawn,7.0,0.0,High,0,1,0
CCC,2014J,415631.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Pass,513.0,0.0,High,0,0,1
CCC,2014J,416284.0,M,Scotland,HE Qualification,70-80%,0-35,0.0,90.0,N,Fail,298.0,2.0,High,1,0,0
CCC,2014J,416860.0,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,1.0,60.0,N,Withdrawn,1267.0,81.0,High,1,1,0
CCC,2014J,417522.0,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0.0,30.0,N,Pass,1471.0,31.0,High,1,0,1
CCC,2014J,417724.0,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0.0,30.0,Y,Pass,1523.0,10.0,Low,1,0,1
CCC,2014J,418397.0,M,South Region,Lower Than A Level,20-30%,0-35,0.0,60.0,Y,Pass,2425.0,300.0,Low,1,0,1
CCC,2014J,418971.0,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1.0,60.0,N,Fail,731.0,74.0,Low,1,0,0
CCC,2014J,419024.0,F,Ireland,A Level or Equivalent,0-10%,0-35,0.0,90.0,N,Withdrawn,833.0,79.0,High,1,1,0
CCC,2014J,420042.0,F,Yorkshire Region,HE Qualification,40-50%,35-55,0.0,120.0,N,Distinction,1819.0,55.0,High,1,0,1
CCC,2014J,421111.0,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0.0,30.0,N,Fail,202.0,17.0,Low,1,0,0
CCC,2014J,422343.0,M,South West Region,HE Qualification,60-70%,0-35,0.0,90.0,N,Pass,721.0,53.0,High,1,0,1
CCC,2014J,422542.0,M,Ireland,HE Qualification,80-90%,35-55,0.0,60.0,N,Fail,497.0,12.0,High,1,0,0
CCC,2014J,422670.0,M,Scotland,Post Graduate Qualification,90-100%,35-55,0.0,30.0,N,Pass,4597.0,126.0,Other,1,0,1
CCC,2014J,422697.0,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0.0,60.0,N,Withdrawn,510.0,181.0,High,1,1,0
CCC,2014J,423607.0,M,West Midlands Region,Lower Than A Level,60-70%,35-55,1.0,30.0,N,Fail,1896.0,752.0,Low,1,0,0
