user_id,total_submissions,first_sub_time,last_sub_time,unique_problems_attempted,accepted_problems,accepted_count,unique_active_days,mid_high_attempted,first_result,D_prior,acceptance_rate,Y_low_completion
522,82,2020-02-26 06:56:46.816099+00:00,2020-05-15 04:25:22.020871+00:00,45,37,37,15,12,-2,0,0.45121951219512196,0
524,37,2020-02-26 08:24:01.597756+00:00,2021-03-21 08:00:47.240149+00:00,17,16,18,9,1,4,0,0.4864864864864865,0
525,3,2020-02-26 08:58:49.900402+00:00,2020-02-26 09:04:12.400628+00:00,1,1,1,1,0,-1,0,0.3333333333333333,1
526,159,2020-02-26 10:47:18.840365+00:00,2020-08-07 21:10:55.599641+00:00,18,13,38,18,63,-1,0,0.2389937106918239,0
527,57,2020-02-26 10:55:30.168367+00:00,2020-05-11 14:43:16.351382+00:00,16,15,15,11,12,-2,0,0.2631578947368421,0
528,113,2020-02-26 11:49:23.147111+00:00,2020-05-12 04:03:04.008881+00:00,50,41,41,15,8,0,1,0.36283185840707965,0
529,118,2020-03-02 05:21:30.327986+00:00,2020-05-14 04:07:54.907205+00:00,53,50,54,27,50,-2,0,0.4576271186440678,0
531,48,2020-02-27 06:50:46.373335+00:00,2020-05-11 05:12:02.193252+00:00,30,30,30,8,18,0,1,0.625,0
532,83,2020-02-27 08:19:03.728775+00:00,2020-05-14 05:17:32.782712+00:00,26,22,27,12,58,0,1,0.3253012048192771,0
533,7,2020-03-01 03:56:04.085508+00:00,2020-03-03 05:44:33.535814+00:00,5,5,5,2,0,0,1,0.7142857142857143,0
534,72,2020-05-09 01:46:08.971970+00:00,2020-05-14 08:01:45.575689+00:00,33,24,26,6,31,-2,0,0.3611111111111111,0
537,2,2020-03-03 10:01:33.840412+00:00,2020-03-03 10:05:19.251199+00:00,1,1,1,1,0,-1,0,0.5,1
538,39,2020-03-10 03:28:01.621325+00:00,2020-05-14 12:55:37.981688+00:00,16,15,15,11,17,0,1,0.38461538461538464,0
539,60,2020-03-08 07:34:01.628263+00:00,2020-05-11 08:55:50.691714+00:00,21,19,21,10,8,0,1,0.35,0
540,8,2020-03-09 07:05:25.229555+00:00,2020-03-09 07:08:16.222540+00:00,1,1,3,1,0,-2,0,0.375,1
541,173,2020-03-09 13:23:59.668268+00:00,2021-03-22 11:28:42.283325+00:00,61,54,56,30,38,4,0,0.3236994219653179,0
542,117,2020-03-13 02:23:09.122752+00:00,2020-04-22 15:10:35.190485+00:00,59,49,56,25,0,0,1,0.47863247863247865,0
543,34,2020-03-13 07:38:52.925227+00:00,2020-05-11 07:16:44.157685+00:00,13,10,12,5,0,-2,0,0.35294117647058826,0
545,7,2020-03-18 03:38:55.328207+00:00,2020-03-25 04:56:35.101172+00:00,2,2,5,3,0,0,1,0.7142857142857143,1
546,325,2020-03-18 02:36:32.955782+00:00,2020-07-31 03:24:25.469622+00:00,129,120,172,27,89,0,1,0.5292307692307693,0
547,13,2020-03-22 11:15:57.896298+00:00,2020-03-22 12:17:52.040744+00:00,1,1,3,1,0,-1,0,0.23076923076923078,1
549,65,2020-03-22 07:12:53.498970+00:00,2020-05-11 02:38:27.670289+00:00,22,21,30,7,0,-2,0,0.46153846153846156,0
551,11,2020-03-23 09:37:58.627772+00:00,2020-03-29 07:18:40.881573+00:00,3,2,2,3,0,-2,0,0.18181818181818182,1
552,59,2020-03-31 01:29:18.344150+00:00,2020-06-28 06:59:26.592352+00:00,20,16,17,13,12,0,1,0.288135593220339,0
554,9,2020-04-01 13:11:22.166210+00:00,2020-04-01 14:35:54.780012+00:00,3,3,4,1,1,-2,0,0.4444444444444444,1
555,2,2020-04-10 14:12:36.506332+00:00,2020-04-10 14:13:20.048944+00:00,1,0,0,1,0,-2,0,0.0,1
556,21,2020-04-11 16:40:29.241934+00:00,2020-04-22 15:21:36.269828+00:00,5,3,4,5,0,-1,0,0.19047619047619047,1
557,65,2020-04-14 05:21:00.903039+00:00,2020-05-14 11:58:31.771419+00:00,33,28,30,9,14,-2,0,0.46153846153846156,0
559,7,2020-04-25 02:16:08.763573+00:00,2020-04-25 02:25:28.674518+00:00,1,1,2,1,0,-2,0,0.2857142857142857,1
561,134,2020-04-29 15:09:18.556908+00:00,2020-05-13 09:09:57.494292+00:00,25,12,15,8,46,-2,0,0.11194029850746269,0
562,9,2020-04-30 00:28:48.665120+00:00,2020-05-13 06:47:06.352078+00:00,3,2,2,3,0,0,1,0.2222222222222222,1
563,24,2020-04-30 00:33:19.407362+00:00,2020-05-11 14:10:14.437428+00:00,10,10,16,2,0,0,1,0.6666666666666666,0
564,40,2020-04-30 01:17:57.144681+00:00,2020-05-14 15:26:48.981824+00:00,20,17,17,4,0,0,1,0.425,0
565,35,2020-05-07 11:21:18.347167+00:00,2020-05-11 02:33:45.809992+00:00,23,23,24,4,0,0,1,0.6857142857142857,0
566,30,2020-05-03 06:49:38.423342+00:00,2020-05-14 13:47:56.232251+00:00,13,13,15,6,0,0,1,0.5,0
567,2,2020-05-04 09:03:04.764518+00:00,2020-05-04 09:05:11.365863+00:00,1,1,1,1,0,-2,0,0.5,1
568,2,2020-05-07 01:35:00.857433+00:00,2020-05-07 01:35:47.230659+00:00,1,1,1,1,0,-2,0,0.5,1
569,11,2020-07-24 00:44:37.137330+00:00,2020-12-14 09:15:28.068432+00:00,3,0,0,4,0,-1,0,0.0,1
570,69,2020-05-08 03:22:26.884720+00:00,2020-11-17 10:04:38.811579+00:00,42,40,45,9,11,0,1,0.6521739130434783,0
571,3,2020-05-12 01:23:16.280470+00:00,2020-05-12 02:12:40.520328+00:00,3,3,3,1,0,0,1,1.0,1
572,8,2020-05-08 14:42:10.560733+00:00,2020-05-11 03:35:27.268058+00:00,4,4,4,2,0,-2,0,0.5,1
573,18,2020-05-07 08:42:46.675076+00:00,2020-05-11 16:08:16.170454+00:00,5,5,6,2,0,4,0,0.3333333333333333,0
574,33,2020-05-07 08:42:31.669847+00:00,2020-05-12 09:21:37.373684+00:00,12,12,14,5,0,0,1,0.42424242424242425,0
576,3,2020-05-11 02:27:27.533733+00:00,2020-05-11 02:38:57.376497+00:00,3,3,3,1,0,0,1,1.0,1
577,26,2020-05-11 01:38:53.209776+00:00,2020-05-12 02:42:57.796838+00:00,3,2,2,2,0,-2,0,0.07692307692307693,1
578,4,2020-05-07 09:32:39.816307+00:00,2020-05-07 09:44:48.620864+00:00,1,1,1,1,0,-1,0,0.25,1
579,3,2020-05-07 11:56:14.848985+00:00,2020-05-07 11:56:55.846764+00:00,1,1,1,1,0,-2,0,0.3333333333333333,1
580,22,2020-05-07 13:15:41.966053+00:00,2020-05-09 03:37:12.283362+00:00,4,4,8,3,12,-2,0,0.36363636363636365,1
581,23,2020-05-09 06:50:40.357984+00:00,2020-05-10 12:38:36.505511+00:00,18,16,16,2,3,0,1,0.6956521739130435,0
582,21,2020-05-07 12:50:07.609975+00:00,2020-05-13 12:25:37.401531+00:00,9,9,16,4,0,0,1,0.7619047619047619,0
583,51,2020-05-07 14:28:35.805334+00:00,2020-05-15 02:30:49.504264+00:00,20,20,22,8,11,-1,0,0.43137254901960786,0
584,6,2020-05-07 15:24:36.535915+00:00,2020-05-07 15:30:20.458867+00:00,1,1,1,1,0,-2,0,0.16666666666666666,1
585,23,2020-05-11 02:33:40.987401+00:00,2020-05-25 14:33:23.258684+00:00,6,6,9,4,23,0,1,0.391304347826087,0
586,17,2020-05-08 02:15:42.811369+00:00,2020-05-14 04:47:28.847792+00:00,10,10,14,5,3,0,1,0.8235294117647058,0
587,51,2020-05-08 04:47:25.636895+00:00,2020-05-15 07:59:05.460904+00:00,11,9,12,6,6,-2,0,0.23529411764705882,0
588,22,2020-05-08 13:45:25.392957+00:00,2020-05-15 06:43:08.969573+00:00,5,4,4,4,0,-2,0,0.18181818181818182,1
589,10,2020-05-08 07:05:00.888628+00:00,2020-05-10 04:12:09.908422+00:00,3,2,2,3,0,-1,0,0.2,1
590,36,2020-05-08 09:11:14.290890+00:00,2021-04-17 13:52:55.016713+00:00,14,14,16,8,13,-1,0,0.4444444444444444,0
591,32,2020-05-09 07:05:01.522321+00:00,2020-05-11 07:59:05.005977+00:00,11,9,10,3,0,0,1,0.3125,0
592,19,2020-05-08 09:02:59.922772+00:00,2020-05-12 01:11:15.253440+00:00,8,8,8,5,2,0,1,0.42105263157894735,0
594,78,2020-05-08 13:10:29.008583+00:00,2021-06-21 11:27:20.890390+00:00,35,31,38,30,21,0,1,0.48717948717948717,0
595,169,2020-05-08 13:31:07.057672+00:00,2020-06-05 02:46:45.314592+00:00,54,52,53,21,12,-2,0,0.3136094674556213,0
596,14,2020-05-08 15:36:50.384177+00:00,2020-05-15 03:52:40.747081+00:00,9,8,8,3,0,-2,0,0.5714285714285714,0
597,4,2020-05-09 01:28:43.431081+00:00,2020-05-11 03:06:57.765804+00:00,4,4,4,2,0,0,1,1.0,1
598,25,2020-05-09 02:42:28.379922+00:00,2020-05-14 08:18:36.902037+00:00,19,17,18,4,1,0,1,0.72,0
599,225,2020-05-09 05:22:21.070588+00:00,2020-07-29 13:33:30.348866+00:00,118,90,94,23,1,-1,0,0.4177777777777778,0
601,5,2020-05-15 04:22:55.651339+00:00,2020-05-15 07:52:52.224697+00:00,5,5,5,1,0,0,1,1.0,0
602,7,2020-05-15 06:24:06.808576+00:00,2020-05-15 07:42:55.349514+00:00,5,5,5,1,0,0,1,0.7142857142857143,0
603,6,2020-05-15 06:13:33.339267+00:00,2020-05-15 07:55:55.718301+00:00,4,4,4,1,0,-1,0,0.6666666666666666,1
604,7,2020-05-15 04:17:28.213983+00:00,2020-05-15 07:57:00.344048+00:00,5,3,3,1,0,0,1,0.42857142857142855,1
605,8,2020-05-15 06:12:22.717021+00:00,2020-05-15 07:30:42.082723+00:00,3,1,1,1,0,0,1,0.125,1
606,20,2020-05-15 06:20:32.686728+00:00,2020-05-15 07:49:10.814070+00:00,5,5,5,1,0,0,1,0.25,0
607,10,2020-05-15 07:04:21.443731+00:00,2020-05-15 07:58:33.664967+00:00,4,0,0,1,0,1,0,0.0,1
608,11,2020-05-15 06:12:10.096707+00:00,2020-05-15 07:55:39.883870+00:00,5,5,6,1,0,-1,0,0.5454545454545454,0
609,20,2020-05-15 06:17:58.573389+00:00,2020-05-15 07:40:41.377739+00:00,5,5,5,1,0,-2,0,0.25,0
610,18,2020-05-15 06:07:35.599625+00:00,2020-05-15 07:46:07.119083+00:00,3,2,3,1,0,-1,0,0.16666666666666666,1
611,23,2020-05-15 06:17:31.359526+00:00,2020-05-15 07:50:35.206595+00:00,5,0,0,1,0,-2,0,0.0,1
612,10,2020-05-15 06:17:57.675767+00:00,2020-05-15 07:57:37.388379+00:00,3,3,3,1,0,-2,0,0.3,1
613,10,2020-05-15 06:14:29.107674+00:00,2020-05-15 07:22:54.508471+00:00,3,3,3,1,0,0,1,0.3,1
614,7,2020-05-13 07:50:13.813154+00:00,2020-05-15 07:23:54.755316+00:00,3,2,2,2,0,0,1,0.2857142857142857,1
616,5,2020-05-15 06:33:12.336713+00:00,2020-05-15 07:50:08.535811+00:00,3,2,2,1,0,0,1,0.4,1
617,7,2020-05-15 06:25:34.335076+00:00,2020-05-15 07:55:11.131478+00:00,3,2,2,1,0,0,1,0.2857142857142857,1
618,21,2020-05-15 00:50:17.902397+00:00,2020-05-15 07:57:19.618799+00:00,5,2,2,1,0,-2,0,0.09523809523809523,1
619,17,2020-05-15 06:33:19.446627+00:00,2020-05-15 07:58:44.058827+00:00,4,1,1,1,0,1,0,0.058823529411764705,1
620,9,2020-05-15 06:21:59.614855+00:00,2020-05-15 07:59:14.218880+00:00,3,0,0,1,0,-1,0,0.0,1
621,9,2020-05-15 06:14:46.623405+00:00,2020-05-15 07:43:59.468337+00:00,5,5,5,1,0,-2,0,0.5555555555555556,0
622,15,2020-05-11 01:27:23.377339+00:00,2020-05-15 07:52:13.996958+00:00,8,7,9,3,0,0,1,0.6,0
623,22,2020-05-10 12:44:36.791439+00:00,2020-05-15 07:59:37.958381+00:00,9,8,10,3,0,-1,0,0.45454545454545453,0
624,7,2020-05-15 06:21:44.342926+00:00,2020-05-15 07:55:35.723684+00:00,3,1,1,1,0,0,1,0.14285714285714285,1
625,13,2020-05-11 04:23:14.416821+00:00,2020-05-15 07:59:09.728327+00:00,5,2,2,2,0,-2,0,0.15384615384615385,1
626,17,2020-05-15 06:19:58.341601+00:00,2020-05-15 07:59:24.342596+00:00,3,2,2,1,0,1,0,0.11764705882352941,1
627,8,2020-05-15 06:12:28.425719+00:00,2020-05-15 07:34:22.670372+00:00,5,4,4,1,0,-1,0,0.5,1
628,16,2020-05-15 03:39:31.038133+00:00,2020-05-15 07:57:52.832783+00:00,4,3,3,1,1,0,1,0.1875,1
629,5,2020-05-15 06:29:00.065944+00:00,2020-05-15 07:59:06.520279+00:00,3,1,2,1,0,-1,0,0.4,1
630,22,2020-05-15 06:43:45.769788+00:00,2020-05-15 07:59:49.659657+00:00,3,2,2,1,0,-1,0,0.09090909090909091,1
631,5,2020-05-15 06:03:39.817297+00:00,2020-05-15 06:43:42.324092+00:00,5,5,5,1,0,0,1,1.0,0
632,53,2020-05-11 01:05:06.686807+00:00,2020-05-15 07:47:21.036485+00:00,24,24,26,5,9,0,1,0.49056603773584906,0
633,12,2020-05-15 07:19:17.807801+00:00,2020-05-15 07:59:40.781118+00:00,1,0,0,1,0,-1,0,0.0,1
634,15,2020-05-15 06:29:02.083908+00:00,2020-05-15 07:53:01.583491+00:00,3,3,3,1,0,0,1,0.2,1
635,13,2020-05-15 07:09:14.478425+00:00,2020-05-15 07:59:17.667767+00:00,4,0,0,1,0,-1,0,0.0,1
636,10,2020-05-11 07:14:04.549414+00:00,2020-05-15 07:57:50.036335+00:00,7,4,4,2,0,0,1,0.4,1
638,9,2020-05-15 06:40:00.648831+00:00,2020-05-15 07:59:38.607485+00:00,3,0,0,1,0,-1,0,0.0,1
639,5,2020-05-15 06:37:21.341057+00:00,2020-05-15 07:57:32.633228+00:00,3,2,2,1,0,0,1,0.4,1
640,11,2020-05-15 06:06:30.323464+00:00,2020-05-15 07:23:58.622580+00:00,5,5,6,1,0,0,1,0.5454545454545454,0
641,21,2020-05-11 01:47:02.770791+00:00,2020-05-15 07:59:14.927669+00:00,7,5,5,3,0,0,1,0.23809523809523808,0
642,9,2020-05-15 06:42:42.920764+00:00,2020-05-15 07:53:01.430678+00:00,4,2,2,1,0,-1,0,0.2222222222222222,1
643,11,2020-05-15 06:12:07.092995+00:00,2020-05-15 07:59:12.904512+00:00,3,1,1,1,0,-1,0,0.09090909090909091,1
644,26,2020-05-15 06:11:46.650456+00:00,2020-05-15 07:59:53.046883+00:00,3,2,2,1,0,-1,0,0.07692307692307693,1
645,9,2020-05-15 06:21:20.375588+00:00,2020-05-15 07:58:25.540136+00:00,3,2,2,1,0,0,1,0.2222222222222222,1
647,26,2020-05-11 09:32:11.739071+00:00,2020-05-15 07:56:25.606964+00:00,7,7,11,2,0,0,1,0.4230769230769231,0
648,20,2020-05-15 06:22:56.010792+00:00,2020-05-15 07:59:14.459233+00:00,4,3,4,1,0,0,1,0.2,1
649,33,2020-05-15 02:41:26.335699+00:00,2020-05-15 07:57:46.846063+00:00,9,8,8,1,0,0,1,0.24242424242424243,0
650,9,2020-05-15 06:08:28.342301+00:00,2020-05-15 07:46:56.585123+00:00,5,5,6,1,0,0,1,0.6666666666666666,0
651,10,2020-05-11 04:49:45.800877+00:00,2020-05-15 07:51:55.736636+00:00,7,5,5,2,0,0,1,0.5,0
652,13,2020-05-11 04:43:44.482575+00:00,2020-05-15 07:59:13.477748+00:00,7,3,3,2,0,0,1,0.23076923076923078,1
653,8,2020-05-15 06:36:09.632994+00:00,2020-05-15 07:58:20.572036+00:00,3,1,1,1,0,-1,0,0.125,1
654,6,2020-05-15 06:10:21.128923+00:00,2020-05-15 07:50:22.468457+00:00,4,2,2,1,0,0,1,0.3333333333333333,1
655,5,2020-05-15 06:21:45.678926+00:00,2020-05-15 07:56:38.878845+00:00,2,0,0,1,0,4,0,0.0,1
656,17,2020-05-15 06:28:40.064933+00:00,2020-05-15 08:05:09.293698+00:00,3,0,0,1,0,-2,0,0.0,1
657,9,2020-05-15 06:31:53.629166+00:00,2020-05-15 07:59:45.913601+00:00,2,0,0,1,0,-1,0,0.0,1
658,13,2020-05-15 06:20:08.245753+00:00,2020-05-15 07:59:25.911905+00:00,4,2,2,1,0,0,1,0.15384615384615385,1
659,7,2020-05-15 06:16:47.650032+00:00,2020-05-15 07:58:58.374664+00:00,3,2,2,1,0,0,1,0.2857142857142857,1
660,6,2020-05-15 05:34:07.565252+00:00,2020-05-15 07:42:39.043275+00:00,6,6,6,1,0,0,1,1.0,0
661,19,2020-05-11 04:33:37.514856+00:00,2020-05-15 07:59:27.674384+00:00,8,3,3,2,0,0,1,0.15789473684210525,1
662,19,2020-05-15 06:34:01.642935+00:00,2020-05-15 07:53:03.458141+00:00,5,2,2,1,0,1,0,0.10526315789473684,1
663,26,2020-05-15 06:23:34.660721+00:00,2020-05-15 07:58:39.214812+00:00,2,0,0,1,0,1,0,0.0,1
664,24,2020-05-11 02:00:30.935790+00:00,2020-05-15 07:21:17.488752+00:00,3,2,4,3,0,-2,0,0.16666666666666666,1
665,12,2020-05-15 03:28:01.931727+00:00,2020-05-15 07:58:40.106658+00:00,3,2,2,1,0,-2,0,0.16666666666666666,1
666,19,2020-05-15 06:27:36.159604+00:00,2020-05-15 07:59:04.139474+00:00,3,1,1,1,0,-1,0,0.05263157894736842,1
668,34,2020-05-11 00:05:31.061632+00:00,2020-05-15 07:59:46.202246+00:00,16,12,13,4,3,0,1,0.38235294117647056,0
669,7,2020-05-15 06:24:52.988139+00:00,2020-05-15 07:57:27.899909+00:00,3,0,0,1,0,-1,0,0.0,1
670,23,2020-05-09 12:34:37.012673+00:00,2020-05-14 06:35:16.913858+00:00,4,4,5,3,0,0,1,0.21739130434782608,1
671,5,2020-05-09 13:55:00.284435+00:00,2020-05-15 05:06:12.996601+00:00,5,5,5,3,1,0,1,1.0,0
672,30,2020-05-11 02:34:23.213583+00:00,2020-05-11 04:46:55.611446+00:00,3,3,5,1,0,0,1,0.16666666666666666,1
674,13,2020-05-11 03:04:45.060028+00:00,2020-05-11 05:19:29.315801+00:00,3,3,4,1,0,0,1,0.3076923076923077,1
675,3,2020-05-10 13:56:59.478778+00:00,2020-05-10 13:58:27.831988+00:00,1,1,1,1,0,-2,0,0.3333333333333333,1
676,10,2020-05-11 00:54:31.947232+00:00,2020-05-11 07:42:30.517941+00:00,7,7,8,1,0,0,1,0.8,0
677,26,2020-05-11 02:33:52.930477+00:00,2020-05-14 07:29:58.652230+00:00,5,5,8,2,13,-2,0,0.3076923076923077,0
678,17,2020-05-13 02:21:14.482859+00:00,2020-05-15 02:27:32.057438+00:00,7,6,7,3,1,0,1,0.4117647058823529,0
679,3,2020-05-11 03:03:19.106588+00:00,2020-05-12 14:08:08.669389+00:00,2,1,1,2,0,0,1,0.3333333333333333,1
681,8,2020-05-11 07:25:48.547914+00:00,2020-05-14 11:36:24.020621+00:00,3,3,5,2,0,0,1,0.625,1
683,21,2020-05-11 13:00:05.223660+00:00,2020-05-14 13:21:14.312654+00:00,9,8,11,4,5,0,1,0.5238095238095238,0
685,7,2020-05-13 15:48:14.787000+00:00,2020-05-14 03:09:52.718959+00:00,3,3,3,2,0,0,1,0.42857142857142855,1
686,2,2020-05-13 09:25:55.651347+00:00,2020-05-13 09:26:06.592786+00:00,1,1,2,1,2,0,1,1.0,1
688,1,2020-05-14 13:38:05.916570+00:00,2020-05-14 13:38:05.916570+00:00,1,1,1,1,0,0,1,1.0,1
689,4,2020-05-15 04:04:59.266065+00:00,2020-05-15 04:10:31.316729+00:00,1,1,2,1,0,-2,0,0.5,1
691,21,2020-05-15 22:41:21.551231+00:00,2020-05-31 09:35:35.016378+00:00,9,6,6,5,6,0,1,0.2857142857142857,0
692,2,2020-05-16 00:34:39.632818+00:00,2020-05-16 00:35:10.510744+00:00,1,1,1,1,0,-2,0,0.5,1
693,78,2020-05-17 10:32:32.495341+00:00,2020-06-05 02:36:50.130857+00:00,41,38,42,9,43,4,0,0.5384615384615384,0
694,14,2020-05-19 12:44:01.177811+00:00,2020-05-25 08:05:47.973525+00:00,10,10,10,4,1,-2,0,0.7142857142857143,0
695,511,2020-05-21 02:26:02.401744+00:00,2020-06-05 00:50:37.515890+00:00,23,23,208,14,126,-2,0,0.4070450097847358,0
696,7,2020-05-21 06:09:49.232476+00:00,2020-05-26 06:49:45.236241+00:00,5,5,5,3,0,0,1,0.7142857142857143,0
697,3,2020-05-22 12:57:37.144473+00:00,2020-05-22 12:59:30.364294+00:00,1,1,1,1,0,-2,0,0.3333333333333333,1
698,13,2020-05-23 04:24:44.840922+00:00,2020-05-23 13:43:38.844067+00:00,3,3,3,1,0,0,1,0.23076923076923078,1
699,42,2020-05-23 12:27:01.687575+00:00,2020-05-27 13:00:32.078473+00:00,4,3,11,3,0,-2,0,0.2619047619047619,1
700,22,2020-05-24 12:17:31.840004+00:00,2020-05-27 11:49:05.279385+00:00,11,11,17,4,1,0,1,0.7727272727272727,0
701,219,2020-06-02 06:37:04.950956+00:00,2020-07-31 03:26:00.015752+00:00,101,90,91,27,65,0,1,0.4155251141552511,0
702,64,2020-05-26 12:14:49.122040+00:00,2020-07-24 03:12:39.959427+00:00,37,33,34,5,15,-1,0,0.53125,0
703,132,2020-07-12 15:30:28.953719+00:00,2020-07-31 03:29:21.608595+00:00,99,83,83,8,30,0,1,0.6287878787878788,0
704,154,2020-07-06 08:59:21.465348+00:00,2020-12-15 03:14:41.243258+00:00,66,59,80,17,40,-2,0,0.5194805194805194,0
705,251,2020-05-29 06:07:02.222087+00:00,2020-07-24 03:22:25.530310+00:00,109,108,118,21,62,-1,0,0.4701195219123506,0
706,2,2020-05-28 00:34:27.267781+00:00,2020-05-28 00:34:39.507638+00:00,1,1,1,1,0,4,0,0.5,1
707,45,2020-05-28 15:07:03.874054+00:00,2020-05-30 21:17:41.892715+00:00,21,20,27,3,0,0,1,0.6,0
708,79,2020-05-29 10:37:11.709119+00:00,2020-06-04 13:09:23.803764+00:00,22,12,12,5,7,0,1,0.1518987341772152,0
710,13,2020-06-03 12:17:40.262338+00:00,2020-06-05 07:56:49.324136+00:00,5,4,4,2,0,0,1,0.3076923076923077,1
711,8,2020-06-05 04:37:20.889901+00:00,2020-06-05 07:58:28.925558+00:00,5,0,0,1,0,4,0,0.0,1
712,28,2020-06-02 14:16:00.222870+00:00,2020-06-05 07:54:08.063196+00:00,10,5,5,3,0,-1,0,0.17857142857142858,0
713,68,2020-06-02 09:37:22.980662+00:00,2020-06-05 07:57:30.903108+00:00,7,5,6,2,0,-2,0,0.08823529411764706,0
714,12,2020-06-05 06:32:08.876890+00:00,2020-06-05 07:59:52.708074+00:00,4,0,0,1,0,-2,0,0.0,1
715,11,2020-06-01 02:58:44.621801+00:00,2020-06-05 07:58:29.980633+00:00,7,4,4,2,0,-2,0,0.36363636363636365,1
716,48,2020-06-02 10:52:16.012356+00:00,2020-06-05 07:57:16.070465+00:00,10,7,11,2,0,-2,0,0.22916666666666666,0
717,97,2020-06-02 08:43:12.007831+00:00,2020-06-05 07:59:00.300228+00:00,14,9,10,3,6,4,0,0.10309278350515463,0
718,10,2020-05-31 13:56:41.505433+00:00,2020-06-05 07:59:11.759015+00:00,4,3,4,2,0,0,1,0.4,1
719,11,2020-06-03 12:18:55.095189+00:00,2020-06-05 07:58:57.303849+00:00,6,3,3,2,0,0,1,0.2727272727272727,1
720,33,2020-06-01 01:57:05.356419+00:00,2020-06-05 07:59:41.234359+00:00,7,4,5,3,0,-2,0,0.15151515151515152,1
721,9,2020-06-01 02:15:40.527258+00:00,2020-06-05 07:56:44.504654+00:00,7,6,6,2,0,0,1,0.6666666666666666,0
722,171,2020-06-03 10:20:47.430844+00:00,2020-06-05 07:50:35.073300+00:00,45,36,37,3,13,4,0,0.21637426900584794,0
723,81,2020-06-02 00:47:20.232959+00:00,2020-06-05 07:48:51.014071+00:00,25,17,20,3,7,-1,0,0.24691358024691357,0
724,2,2020-05-31 01:29:05.239132+00:00,2020-05-31 01:30:39.020490+00:00,1,1,1,1,0,-1,0,0.5,1
725,2,2020-06-13 03:04:40.554110+00:00,2020-06-13 03:09:03.264099+00:00,1,1,1,1,0,-1,0,0.5,1
727,2,2020-06-08 03:52:21.264801+00:00,2020-06-08 03:56:11.717250+00:00,2,2,2,1,0,0,1,1.0,1
728,141,2020-06-23 12:32:19.035918+00:00,2020-07-24 03:28:10.802594+00:00,99,96,96,14,38,0,1,0.6808510638297872,0
731,13,2020-06-24 03:10:46.760200+00:00,2020-07-20 01:53:52.699107+00:00,4,3,3,3,0,4,0,0.23076923076923078,1
732,15,2020-06-25 03:03:21.578376+00:00,2020-07-14 12:55:24.224331+00:00,9,9,10,3,0,-2,0,0.6666666666666666,0
733,110,2020-07-02 15:01:17.282928+00:00,2020-07-31 03:29:22.346532+00:00,56,45,45,11,12,0,1,0.4090909090909091,0
736,20,2020-07-04 02:05:53.973457+00:00,2020-07-07 08:21:00.519672+00:00,4,4,4,2,16,-1,0,0.2,1
737,10,2020-07-08 08:52:41.208584+00:00,2020-07-08 10:51:05.022994+00:00,3,3,3,1,0,0,1,0.3,1
739,29,2020-07-08 01:11:49.146714+00:00,2020-07-14 09:36:36.483008+00:00,13,9,11,4,18,0,1,0.3793103448275862,0
740,76,2020-07-04 09:43:46.561160+00:00,2020-07-13 02:31:57.470353+00:00,18,15,21,8,28,0,1,0.27631578947368424,0
741,5,2020-07-04 12:30:11.589414+00:00,2020-07-04 13:40:09.452048+00:00,1,1,2,1,5,-1,0,0.4,1
743,15,2020-07-11 08:24:52.857359+00:00,2020-07-11 11:10:38.481963+00:00,3,3,3,1,0,-2,0,0.2,1
745,11,2020-07-15 00:37:57.997523+00:00,2020-07-15 02:10:47.058818+00:00,6,6,6,1,0,0,1,0.5454545454545454,0
747,11,2020-07-08 04:20:48.436984+00:00,2020-07-15 03:20:55.915769+00:00,7,4,4,2,0,0,1,0.36363636363636365,1
748,12,2020-07-13 05:24:23.428912+00:00,2020-07-15 03:25:13.486848+00:00,5,3,3,2,0,0,1,0.25,1
749,50,2020-07-07 13:09:32.081852+00:00,2020-07-15 05:34:47.296337+00:00,32,32,33,7,36,-1,0,0.66,0
750,34,2020-07-15 00:41:02.177638+00:00,2020-07-15 03:29:07.389507+00:00,5,1,1,1,0,-1,0,0.029411764705882353,1
751,16,2020-07-08 11:31:07.611669+00:00,2020-07-15 02:56:02.466422+00:00,9,5,5,4,3,0,1,0.3125,0
752,5,2020-07-15 01:07:15.888648+00:00,2020-07-15 03:13:44.233833+00:00,2,1,1,1,0,0,1,0.2,1
753,21,2020-07-08 02:40:02.755987+00:00,2020-07-15 03:29:20.897436+00:00,8,7,7,2,0,0,1,0.3333333333333333,0
754,75,2020-07-08 04:19:35.515117+00:00,2020-07-15 03:29:14.882916+00:00,16,11,12,4,2,0,1,0.16,0
755,33,2020-07-10 15:00:21.892430+00:00,2020-07-15 03:28:24.304310+00:00,9,7,8,4,0,4,0,0.24242424242424243,0
756,13,2020-07-15 00:39:29.131518+00:00,2020-07-15 03:29:15.905846+00:00,6,3,3,1,0,4,0,0.23076923076923078,1
757,29,2020-07-15 00:35:12.967423+00:00,2020-07-15 03:28:48.305396+00:00,6,3,4,1,0,0,1,0.13793103448275862,1
758,11,2020-07-14 15:11:13.412942+00:00,2020-07-15 03:29:20.592054+00:00,4,2,4,2,0,0,1,0.36363636363636365,1
760,25,2020-07-08 06:24:31.748684+00:00,2020-07-15 03:25:15.538188+00:00,10,8,10,3,0,0,1,0.4,0
